,mId,mCode,mName,cId,cName,cType,cDetail,cHeight,cLat,cLot
137004,0000000047,114100801,북한산,0000016246,가인(街人) 김병로(金炳魯)선생묘소,문화자원,"순창출신으로 법조인, 정치가, 일본에 유학중 <학지광>의 편집장을 역임했고 1930년에 신간회의 중앙집행위원장을 지냈으며, 8.15광복후에 한민당 창설에 참여하고 초대 및 제2대 대법원장 등을 지냈다.",164.848,37.642006,126.999443
137215,0000000047,114100801,북한산,0000016247,일성(一醒) 이준(李儁)열사 위훈비,문화자원,을사보호조약의 강압적 체결에 고종의 특명으로 네덜란드 헤이그에  세계언론에 호소하려했으나 일본대표의 방해로 뜻을 이루지 못하자 이에 격분해서 순국자결했다,132.426,37.642342,127.001175
137426,0000000047,114100801,북한산,0000016252,너랑 나랑 우리랑 건강조은(Zone),문화자원,"무료건강측정, 맞춤형 건강상당, 심폐소생술교육(09시~17시)",126.109,37.643383,127.003105
135316,0000000047,114100801,북한산,0000016253,근현대사기념관,문화자원,"역사, 문화, 관광, 건강이 함께하는 너랑 나랑 우리랑 건강조은(zone)",126.471,37.643467,127.003174
137637,0000000047,114100801,북한산,0000016254,통일교육원,문화자원,"학생, 일반인등 안보교육장",137.319,37.642632,127.002571
137848,0000000047,114100801,북한산,0000016258,호텔 아카데미하우스,문화자원,현재 법적분쟁(유치권)중이라 운영중지 상태에 있다.,142.373,37.641792,127.00164
138059,0000000047,114100801,북한산,0000016264,해공(海公) 신익희(申翼熙)선생묘소,문화자원,"신익희선생은 대한민국의 독립운동가이며, 교육자, 정치인이다. 대한민국 임시정부 외무부 차장, 미군정청 남조선과도입법의원 의장 겸 상임위원장, 대한민국 민의원 의장 등을 지냈다.",165.614,37.64098,126.999969
138270,0000000047,114100801,북한산,0000016268,평산(平山) 신하균(申河均)선생묘소,문화자원,"경기 광주출신으로 독립운동가, 정치인, 부친 신익희선생장남이며, 모친과 함께 부친을 찾아가 공부하면서 독립운동 대열에 참가, 광복군 사령부에서 근무하면서 대적공작과 독립운동에 힘섰다. 제 3.4.5대 국회의원을 지냄",165.604,37.641209,126.999718
138481,0000000047,114100801,북한산,0000016269,금표(禁標),문화자원,"단종의 왕후인 정순왕후의 능인 사릉을 조성할 당시, 석재를 채취했던 채석장임을 증명하는 금표로서 일반인들의 석재채취를 금한다는 표식이다",188.295,37.640713,126.998489
138692,0000000047,114100801,북한산,0000016270,수유동 분청사기 가마터,문화자원,"조선초기의 분청사기 가마터로 도기방상씨편, 청자상감용문매병편, 동전, 명문대접전등이 발굴되었고 2014년 서울시기념물 제36호로 지정되었다.",190.696,37.640533,126.998833
138903,0000000047,114100801,북한산,0000016271,부석금표(浮石禁標),문화자원,"사릉 석물 채석장 터는 조선 왕릉 가운데 하나인 사릉을 조성할 때 석재를 채취했던 채석장이다.


금표석엔 일반 백성의 석물 채취를 금한다는 내용이다.",196.315,37.639568,126.998505
139325,0000000047,114100801,북한산,0000016305,유석(維石) 조병옥(趙炳玉)박사묘소,문화자원,"신간회(新幹會) 등에 깊이 관여하였다. 광주학생운동·신간회사건·수양동우회사건 등 항일운동도 하였으며, 광복후 이승만대통령에게 사표를 던지고 사사오입 개헌을 정면으로 비판하고, 나중에는 이승만에 대항하여 민주당의 대통령후보로 나선 분이다.",186.154,37.633793,127.000786
139536,0000000047,114100801,북한산,0000016311,가르멜 여자수도원,문화자원,"서울 가르멜 여자수도원은 1940년에 설립된 한국 최초의 관상 수도원으로 성모영보와 아기예수의 데레사 성녀를 주보로 모시고 있습니다. 현재 20명 남짓한 수녀들이 기도와 전례, 고독과 공동체 생활, 노동과 쉼이 조화롭게 균형을 이루어 하느님과 깊은 일치를 지향한 성",100.426,37.636745,127.009117
139958,0000000047,114100801,북한산,0000016380,화의군 이영 묘역,문화자원,화의군 이영은 세종대왕과 영빈강씨 때어나 6세에 화의군으로 책봉되고 단종복위운동했던 금성대군과 유배지에서 세조의 사약을 받았다. 후에 그의 충절을 기리기위해 이곳에 모시고 충절문을 세웠다.,95.08,37.637436,126.937538
140169,0000000047,114100801,북한산,0000016395,BAC센타,문화자원,실내암벽장이 있다,106.72,37.662346,127.009735
141435,0000000047,114100801,북한산,0000016424,물봉선 군락지,문화자원,대동문과 화장실 사이에 위치,560.397,37.640678,126.985489
142068,0000000047,114100801,북한산,0000016431,시구문(尸柩門),문화자원,"중성문(中城門) 바로 옆에는 특이하게도 중성(重城)안에서 생긴 시신을 내보내던 문으로 한 사람이 서서 지나가기 힘들 정도로 높이가 낮고 규모가 자그마한 시구문(尸柩門)이 있다. 시구문옆에는
수문이 있었지만 1925년 홍수로 휩쓸려 지금은 수문지터만 남아있다",298.324,37.64872,126.970497
142279,0000000047,114100801,북한산,0000016432,북한산성수문,문화자원,1925년 홍수때 휩쓸려갔다,110.712,37.655174,126.954453
142490,0000000047,114100801,북한산,0000016433,보현봉 포토존,문화자원,문수봉 정상,737.515,37.632156,126.97226
142912,0000000047,114100801,북한산,0000016435,관성사,문화자원,삼국지에 나오는 관우를 모시는 사당으로 임진왜란때 명나라의 구원병들이 세운 사당으로 서울 동묘(동관왕묘 보물142호)가 대표적이다.,73.363,37.663979,126.952263
143334,0000000047,114100801,북한산,0000016453,사곡교 스탬프함,문화자원,2코스 한북누리길 스탬프함,55.623,37.657711,126.941536
143545,0000000047,114100801,북한산,0000016458,추사필적암각문,문화자원,계곡이 있어 쉬어가기 좋음,124.079,37.682381,126.932259
143967,0000000047,114100801,북한산,0000016519,산성정계,문화자원,바위글씨,64.764,37.646217,126.93959
144389,0000000047,114100801,북한산,0000016525,내시부 상약 신공묘역,문화자원,내시부에서 약에 관한 일을 맡은 직책을 상약이라고 하는데 비석은 1637년에 조성되었다고 기록되어있다.,140.791,37.635735,126.938644
144600,0000000047,114100801,북한산,0000016526,한옥마을,문화자원,"고려 현종때 거란의 침입을 불심으로 이겨내고자 진관사를 세웠고 시간이 흘러 이곳에 명당이라고 한옥이 들어서기 시작한 시간이 1,000년이 흘러 옛날의 운치와 영화를 찾고자 새롭게 시작한 곳이 한옥마을이다.",74.212,37.640934,126.941055
144811,0000000047,114100801,북한산,0000016527,진관사 태극기,문화자원,진관사 칠성각 해체 복원 작업중 발견된 백초월스님이 사용했던 태극기와 태극기가 실린 독립신문이 발견 되었다,77.801,37.64127,126.941727
145022,0000000047,114100801,북한산,0000016528,김신조 루트,문화자원,"1968년 김신조31명이 임진각을 건너 파평산, 바학산, 암산, 노아산, 고령산, 노고산, 진관사, 사모바위, 승가사, 창희문까지 약60키로 김신조일행이 지나온 구간인데 당시 29명이 사살, 김신조1명 생포, 1명은 북으로 돌아갔다.",91.718,37.64069,126.943497
145233,0000000047,114100801,북한산,0000016533,삼각산 진관사일주문,문화자원,일주문이란 사찰에 들어가는 첫번째 문을 독특한 양식으로 세운 것은 일심(一心)을 상징하는 것이다. 신성한 가람에 들어서기 전에 세속의 번뇌를 불법의 청량수로 말끔히 씻고 일심으로 진리의 세계로 향하라는 상징적인 가르침이 담겨 있다.,93.414,37.640274,126.944054
145444,0000000047,114100801,북한산,0000016538,진관사1,문화자원,"조계사(曹溪寺)의 말사로서 고려 현종이 진관대사를 위하여 진관사를 창건하였다.
고려경종때 왕태후가 되어 김치양(金致陽)과 정을 나누었고. 왕태후는 대랑원군을 없애고 자신의 사생아를 옹립하기 위하여 죽일 틈을 엿보았으나 뜻을 이루지 못하자, 신혈사(神穴寺)로 옮",96.994,37.639069,126.945251
145866,0000000047,114100801,북한산,0000016548,삼천리골,문화자원,"삼천사가 위치해 있는 일대인 데서 마을 이름이 유래되었다.
",58.198,37.650505,126.936699
146077,0000000047,114100801,북한산,0000016549,백화사(白華寺),문화자원,대한불교 종계종으로 마애삼존불을 모시고 있는 비구니사찰이다. 연혁은 알 수없다.,78.164,37.650311,126.944878
146288,0000000047,114100801,북한산,0000016558,경천군 송금물침비(慶川君 松禁勿侵碑),문화자원,이해룡(李海龍)은 임진왜란 즈음하여 역관으로 일본과의 화평교섭에 공을 세워 이 지역을 사패지(賜牌地)로 하사 받았다. 잡인들이 이 사패지 안에 들어오지 말고 소나무도 베지 말라는 금표비. ‘경천군 사패지이니 정해진 경계 내에는 침범 및 소나무 벌목 금지(慶川君 賜,99.276,37.652355,126.947701
146499,0000000047,114100801,북한산,0000016559,북한산초등학교,문화자원,1966년 개교. 현재 학생수 약139명으로 아름다운 초등학교로 지정됨,85.567,37.654892,126.949066
146710,0000000047,114100801,북한산,0000016560,경천군 송금물침비,문화자원,비석,92.127,37.652557,126.947891
146921,0000000047,114100801,북한산,0000016562,백화사,문화자원,사찰,95.359,37.650871,126.944992
147554,0000000047,114100801,북한산,0000016565,은평한옥마을회관,문화자원,한옥마을,79.428,37.641205,126.941368
147976,0000000047,114100801,북한산,0000016574,내시부상약신공묘역,문화자원,묘역,109.988,37.635937,126.938667
148187,0000000047,114100801,북한산,0000016575,은평역사한옥박물관,문화자원,한옥박물관,99.074,37.640865,126.938393
148398,0000000047,114100801,북한산,0000016600,은평역사한옥븍물관,문화자원,은평구의 역사와 향토 현황 등을 토대로 은평구 지역에서 발굴된 유적을 전시하고 있다,88.744,37.640938,126.938225
148820,0000000047,114100801,북한산,0000016617,동장대610,문화자원,장수의 지휘소,614.735,37.64357,126.983192
147765,0000000047,114100801,북한산,0000016627,사찰 대동사,문화자원,-,369.233,37.655514,126.970238
151147,0000000048,277101501,비슬산,0000016725,비슬산 역사소개,문화자원,-,1115.503,35.715591,128.52359
151180,0000000048,277101501,비슬산,0000016726,MTB산악자전거 체험코스 종합안내도,문화자원,-,729.811,35.74192,128.607651
151213,0000000048,277101501,비슬산,0000016727,유가사,문화자원,사찰,411.444,35.712269,128.506119
151246,0000000048,277101501,비슬산,0000016747,대견사 삼층석탑,문화자원,유형문홰 제42호 저정 높이 3.67m,1014.494,35.69656,128.53038
151279,0000000048,277101501,비슬산,0000016773,대구미술광장,문화자원,현재 운영 안함,265.502,35.755566,128.567017
151312,0000000048,277101501,비슬산,0000016774,달성 조길방 고택 입구,문화자원,국가민속문화재 제200호,276.966,35.752182,128.574509
151345,0000000048,277101501,비슬산,0000016797,용연사,문화자원,-,284.54,35.748245,128.519394
151378,0000000048,277101501,비슬산,0000016826,돌탑들,문화자원,-,648.38,35.715424,128.510452
151411,0000000048,277101501,비슬산,0000016861,억새군락지,문화자원,-,741.817,35.740288,128.607559
151444,0000000048,277101501,비슬산,0000016868,최정산 억새군락지,문화자원,-,787.326,35.740253,128.60762
151477,0000000048,277101501,비슬산,0000016870,용리사지2,문화자원,-,850.268,35.69342,128.519608
151609,0000000048,277101501,비슬산,0000016939,유치곤장군 기념관,문화자원,6.25 전쟁 공군 영웅 장군,314.074,35.699898,128.498917
151642,0000000049,421102701,삼악산,0000017022,삼악산성지,문화자원,-,468.909,37.840134,127.653969
151675,0000000049,421102701,삼악산,0000017023,삼악산성,문화자원,-,476.273,37.840134,127.653534
151708,0000000049,421102701,삼악산,0000017024,상원사,문화자원,조그만 암자,245.063,37.841152,127.669884
149623,0000000050,447101401,서대산,0000017267,강우관측사무소,문화자원,여기서정상까지모노레일,394.193,36.231903,127.537643
149750,0000000050,447101401,서대산,0000017275,강우관측소,문화자원,경내 들어가 조망가능),917.861,36.220634,127.538918
150131,0000000050,447101401,서대산,0000017327,서대산전적비,문화자원,6.25전쟁중 숨진 국군 기념비,430.79,36.231449,127.538536
150258,0000000050,447101401,서대산,0000017344,측우관측레이데,문화자원,강우관측,918.195,36.220715,127.538658
150385,0000000050,447101401,서대산,0000017345,개덕사,문화자원,대웅전,309.761,36.230473,127.530617
150512,0000000050,447101401,서대산,0000017346,효심사 덕분스쿨,문화자원,효심사에서 운영하는 참선 수련 교육기관,363.92,36.213585,127.549461
